feature_index,mean_abs_shap
136,7.930073542631005e-06
385,7.929413506970137e-06
2799,7.928234151810357e-06
3847,7.9237936128455e-06
1341,7.907728938913056e-06
4005,7.906378124166866e-06
1194,7.89824681819251e-06
2529,7.867934459408417e-06
918,7.86778435388047e-06
4533,7.84512957552672e-06
4542,7.843012175113446e-06
1971,7.834711621567003e-06
4033,7.825563917879683e-06
1069,7.807901109982112e-06
2438,7.799609234257706e-06
3689,7.79648279355647e-06
1405,7.790884232485036e-06
879,7.78609498824058e-06
808,7.770422616131584e-06
2364,7.72776772093776e-06
3173,7.717985939015828e-06
1800,7.645960943699784e-06
5098,7.626717897320681e-06
1806,7.624283879288466e-06
2847,7.617536448988905e-06
4255,7.579124708128669e-06
4086,7.551995093996922e-06
2008,7.518330498428358e-06
1829,7.5090763769119865e-06
4061,7.49655647935994e-06
4045,7.48162840290255e-06
2807,7.4735397012637885e-06
4974,7.469928748379804e-06
3054,7.465438380905376e-06
2509,7.441223722159941e-06
3222,7.435347771823545e-06
5166,7.425046903602261e-06
1683,7.412460340089168e-06
1676,7.375312146392106e-06
5459,7.359628578157446e-06
4952,7.340575770056882e-06
3307,7.333179403527718e-06
2804,7.318630772437409e-06
213,7.28416777532542e-06
4456,7.271385417913726e-06
684,7.24561640008462e-06
2462,7.239482404828554e-06
442,7.237157758284568e-06
3797,7.224891910087233e-06
1619,7.199299178552347e-06
4940,7.19390386835812e-06
5388,7.189804562302803e-06
1992,7.18551004045039e-06
2913,7.17456977948541e-06
4374,7.144403124209456e-06
4690,7.143385281643713e-06
131,7.1426679625082535e-06
2951,7.126553828272171e-06
2609,7.121849416407497e-06
2250,7.1163147184181626e-06
1735,7.1151481395225305e-06
392,7.105715402721456e-06
4596,7.0688646064077845e-06
4854,7.065830015299448e-06
1256,7.0463916660697905e-06
426,7.030426244016172e-06
829,7.008552827337859e-06
4030,6.985899929829741e-06
98,6.984079398558169e-06
713,6.981224242113699e-06
820,6.968748808393107e-06
341,6.9659619199061215e-06
4412,6.9637108623857385e-06
3577,6.9498102518318244e-06
1375,6.941084839367135e-06
3299,6.919083955217091e-06
1107,6.902870308278454e-06
924,6.888302089156197e-06
3218,6.868130199235662e-06
4707,6.858647021115785e-06
1879,6.853135811435212e-06
1663,6.8360018010571564e-06
1965,6.823865679120296e-06
5224,6.822319921983597e-06
1599,6.80424703458995e-06
5049,6.80112371060448e-06
3833,6.794692885675858e-06
4407,6.78634647960448e-06
4113,6.780888299032181e-06
2629,6.748815268457536e-06
297,6.7483941880728865e-06
738,6.724401463403181e-06
574,6.7122085198274936e-06
4930,6.709702846669622e-06
4062,6.708351443250203e-06
989,6.702526949730232e-06
2683,6.679120281263351e-06
1390,6.676909228872995e-06
764,6.6573030916402215e-06
4043,6.637282871561402e-06
2719,6.6317330722322175e-06
1329,6.630597096913028e-06
1317,6.619316236407314e-06
561,6.6083312911677075e-06
3007,6.582032126271462e-06
5331,6.567505877528335e-06
3729,6.555858650657056e-06
3347,6.550137995472377e-06
5172,6.530790528562461e-06
728,6.522147387638681e-06
3674,6.517160015126326e-06
2463,6.504373347806229e-06
1050,6.489145442268213e-06
1897,6.473065081459203e-06
2800,6.4502939604296126e-06
983,6.439147068711446e-06
746,6.432057378731811e-06
2268,6.4246109654841405e-06
5019,6.41375683704893e-06
4380,6.407308172257164e-06
4085,6.396350042748131e-06
4037,6.389772674518527e-06
4101,6.388467132840336e-06
2302,6.374544644897032e-06
3941,6.3719319867760945e-06
5018,6.363490998543799e-06
2873,6.35851381412687e-06
43,6.356522106293522e-06
4970,6.323917906341964e-06
3998,6.318242153615104e-06
4140,6.2896842543080015e-06
4580,6.278731979075369e-06
3859,6.274200422002638e-06
22,6.2719932127055155e-06
824,6.262038373170034e-06
143,6.260888163117092e-06
2282,6.256082793300401e-06
243,6.253749017665241e-06
4638,6.250147802400473e-06
4769,6.234192910395358e-06
3711,6.23404535946127e-06
4603,6.207346307469728e-06
5,6.204931946897908e-06
3917,6.199421574691582e-06
3663,6.1908929812802385e-06
4053,6.18792257579039e-06
5291,6.1763070718519605e-06
2363,6.15586351270793e-06
5449,6.147767954384813e-06
4089,6.123489517963222e-06
2644,6.115411249553566e-06
5076,6.109811165303643e-06
2388,6.084363182084992e-06
3566,6.0836665408148474e-06
773,6.079964872676466e-06
1645,6.069499736608314e-06
2201,6.05526488794764e-06
3555,6.048696826166758e-06
3415,6.040422065215347e-06
4081,6.017236693344758e-06
735,6.0111700366253935e-06
186,5.999818791174627e-06
81,5.999192057386606e-06
3260,5.9901585695055235e-06
4313,5.966690725800108e-06
3738,5.962564881518681e-06
1187,5.9495759541725385e-06
2310,5.9449597275488375e-06
565,5.944301675090619e-06
5068,5.942758494789445e-06
2336,5.9425763440967915e-06
3275,5.937439577492666e-06
2674,5.910961813321183e-06
4289,5.8951570015632906e-06
2511,5.884054243247316e-06
4403,5.880199513544002e-06
1528,5.87408590573761e-06
1267,5.8640485434378175e-06
2248,5.861003987351977e-06
3827,5.858835581099011e-06
1983,5.843342093067486e-06
3430,5.839892764580224e-06
3446,5.8313682667092966e-06
5481,5.828877634278274e-06
4014,5.822314512366912e-06
1195,5.821192289664464e-06
1915,5.82022696863592e-06
3595,5.785031044489951e-06
2313,5.781587491979444e-06
3740,5.780489594977648e-06
2052,5.7565498270579196e-06
723,5.7447112159504006e-06
4336,5.7405134379900314e-06
92,5.720999180257236e-06
5461,5.706425462230989e-06
4904,5.68630751360708e-06
459,5.685113600090917e-06
5368,5.685009450553275e-06
1020,5.6836928701013755e-06
1438,5.676946928036449e-06
840,5.670487021298592e-06
1526,5.662638877556621e-06
5415,5.660590689623061e-06
624,5.646949125468765e-06
5136,5.646253441531745e-06
2454,5.627963942260126e-06
3221,5.617433806198481e-06
5495,5.608173025447442e-06
1192,5.606001634779882e-06
5424,5.583415717592135e-06
2280,5.576275793118371e-06
737,5.572205663596829e-06
3284,5.571509524228109e-06
416,5.570209049777312e-06
524,5.565932029347306e-06
2154,5.558756142322809e-06
4211,5.549087356689665e-06
3897,5.538668366605432e-06
1352,5.529830013076471e-06
3858,5.524844415875283e-06
2824,5.515767909991145e-06
4090,5.515759327893049e-06
4855,5.515635889081601e-06
3789,5.474023550309674e-06
4753,5.471796054154396e-06
2576,5.467794420777927e-06
3277,5.4652335732665065e-06
3807,5.4574731248144105e-06
2915,5.454122827942558e-06
2306,5.450400103356569e-06
1610,5.445481596424335e-06
887,5.438184342682762e-06
2019,5.411503268146606e-06
2449,5.408094226043255e-06
3939,5.383863936731786e-06
3991,5.358066024717656e-06
1694,5.354617232763359e-06
4039,5.349683725362894e-06
1818,5.346477719657889e-06
23,5.343588528959957e-06
1773,5.28239638228922e-06
1391,5.27446136558181e-06
5257,5.266330317822151e-06
3334,5.261987571892562e-06
2911,5.2513933557142e-06
3270,5.245604395229232e-06
654,5.244497194228517e-06
2216,5.238670314750446e-06
58,5.229319534787092e-06
3848,5.228431322030639e-06
1010,5.222018920983372e-06
123,5.204927561679449e-06
4737,5.202067914842481e-06
5279,5.20074811149579e-06
5143,5.197142675888983e-06
2349,5.187564203327459e-06
5607,5.178888121808501e-06
4573,5.158947993729416e-06
4749,5.157930429725392e-06
970,5.151466907500152e-06
3918,5.145939724363593e-06
4923,5.13095112568445e-06
2034,5.1285442813819595e-06
4248,5.125588965403729e-06
5120,5.119322719693655e-06
3699,5.1133489156023585e-06
3533,5.110519733663484e-06
3679,5.109302974095112e-06
745,5.103361843389199e-06
3464,5.089134899003505e-06
3269,5.082847427008633e-06
2262,5.0563947808038145e-06
1944,5.055739653793775e-06
5041,5.049139476231107e-06
433,5.045768223405374e-06
4828,5.0245323164909435e-06
747,5.023988457912758e-06
5599,5.022609312549537e-06
3647,5.008694615075885e-06
2324,5.004784014093015e-06
2879,4.997893976461593e-06
817,4.993325686980907e-06
285,4.990470066271491e-06
1691,4.980354021696152e-06
4866,4.9802063820585484e-06
4001,4.964361303760495e-06
5146,4.951184243418902e-06
1522,4.941470310505422e-06
5288,4.911236486962711e-06
5235,4.906448866439811e-06
1255,4.8996305592104784e-06
2556,4.881496622311376e-06
755,4.864550187077457e-06
2518,4.856573366519848e-06
4696,4.85515639813801e-06
1311,4.852998569056428e-06
2406,4.846283723670633e-06
407,4.817654293925913e-06
5475,4.802599494110629e-06
2553,4.79742270089921e-06
4369,4.7935265874383395e-06
4230,4.79183168289461e-06
2617,4.790259142377635e-06
2641,4.76859551751333e-06
438,4.767432502997191e-06
5218,4.745596572238873e-06
2515,4.728306466888074e-06
2536,4.727521455534802e-06
3656,4.723166539830809e-06
4721,4.722633654386339e-06
3583,4.6999298154833195e-06
775,4.685384356035738e-06
4922,4.669076095295369e-06
1627,4.662071900810173e-06
2046,4.638324086816182e-06
3293,4.6355351350267595e-06
4216,4.630694653367307e-06
1235,4.626261715367089e-06
4114,4.612153453277396e-06
3443,4.579892587025637e-06
5633,4.5750364104663755e-06
4283,4.574776579171239e-06
991,4.573161006067847e-06
397,4.560488205715148e-06
4897,4.546380210884452e-06
4608,4.544536299607717e-06
4130,4.538611462179915e-06
2037,4.537793607474802e-06
3422,4.537739285103421e-06
3727,4.531829827858518e-06
2402,4.517196126792273e-06
3261,4.508774981185548e-06
1836,4.505107449961538e-06
4668,4.500648307844768e-06
478,4.4928292857248245e-06
1381,4.473331343367525e-06
1559,4.46422581358581e-06
3193,4.4623156604845216e-06
245,4.457549281067292e-06
572,4.45492152698948e-06
2129,4.448386845551421e-06
3454,4.442718989501767e-06
3500,4.440023771990506e-06
2851,4.438305430143703e-06
1613,4.433070481701616e-06
3651,4.422665989982465e-06
5516,4.412777804184057e-06
4436,4.405840929051132e-06
1675,4.403272847027824e-06
4415,4.401497837699723e-06
2992,4.393043708088237e-06
1160,4.391382639221e-06
163,4.382710349829212e-06
5403,4.375973737763126e-06
4600,4.3563949010787075e-06
5482,4.345634501082141e-06
4752,4.336319188602458e-06
2110,4.335377664787522e-06
4868,4.333937340083717e-06
5390,4.333077657283053e-06
1744,4.330583832164943e-06
1307,4.327648681693436e-06
3963,4.325417753786288e-06
2295,4.313310167765346e-06
5555,4.312927510100524e-06
3650,4.309452642396414e-06
4870,4.30795569370948e-06
1867,4.301964036342127e-06
5370,4.295609859092455e-06
174,4.290812741754156e-06
259,4.2897677527982895e-06
5496,4.278744413289475e-06
3386,4.277442969515948e-06
4746,4.275236989676832e-06
5518,4.273059898920143e-06
1291,4.25629228108489e-06
4841,4.25424434437889e-06
2002,4.2514370522162134e-06
2495,4.2458449526455396e-06
981,4.239689429159549e-06
4829,4.2303595092247904e-06
5383,4.22539188702434e-06
3304,4.222593874409142e-06
3362,4.218512660510345e-06
4917,4.1827894867557425e-06
326,4.158800928482714e-06
2077,4.149024678776676e-06
5527,4.146520017909698e-06
4768,4.140856146729695e-06
4383,4.139141086283947e-06
3543,4.129687317224336e-06
3793,4.1144001658813035e-06
3194,4.112230419804104e-06
5081,4.111578682713785e-06
640,4.107603039790512e-06
1407,4.106473563153277e-06
3810,4.075883375954104e-06
1253,4.074109373448512e-06
5275,4.068433005261697e-06
4757,4.0598250278537126e-06
2186,4.058748374445315e-06
2422,4.055420680392559e-06
2743,4.0520460438743715e-06
305,4.051454738827407e-06
3823,4.045631986183923e-06
5467,4.0325193676389995e-06
4835,4.023315286835385e-06
5522,4.015657021939027e-06
1490,4.015003565150494e-06
2758,3.997667411070983e-06
1047,3.994294896609216e-06
5010,3.985009290648217e-06
2308,3.977117078620287e-06
1168,3.9742765385981675e-06
5399,3.972604997339778e-06
1854,3.965926222794522e-06
3417,3.953806946521538e-06
2180,3.921004999901789e-06
4957,3.919289848539097e-06
2756,3.916387559216316e-06
863,3.915919439213886e-06
5080,3.913798266064548e-06
1493,3.9135462186931775e-06
4048,3.889459356883796e-06
5570,3.885823316790942e-06
3631,3.873279399234561e-06
1361,3.870781215568228e-06
3471,3.866182784923877e-06
4619,3.85354636464241e-06
242,3.846576655259014e-06
770,3.836422884611204e-06
3820,3.820057525593996e-06
4718,3.819934538349956e-06
2912,3.81860431232303e-06
114,3.8171382736529045e-06
4686,3.8131312663871725e-06
3321,3.802483256776609e-06
1602,3.773893603136915e-06
1998,3.7677338666123106e-06
2861,3.7555190103506365e-06
439,3.7544249232549864e-06
2227,3.753123369086515e-06
2768,3.7481725185725274e-06
3598,3.7430960814489125e-06
536,3.7302953817597002e-06
5406,3.7278848924938056e-06
3995,3.718399379665677e-06
5271,3.7104448457462725e-06
1986,3.706071284094779e-06
4421,3.6951312384586336e-06
4066,3.6920598063665347e-06
2892,3.688015135238933e-06
4808,3.667440985005655e-06
246,3.663867598399068e-06
5226,3.646534102208529e-06
1053,3.6320146239059313e-06
2839,3.631856964139151e-06
4975,3.6242082350558668e-06
1265,3.616477855949815e-06
2107,3.615447843505361e-06
2676,3.6140458092496304e-06
694,3.614002590970355e-06
501,3.5992282351450673e-06
4505,3.583711732117912e-06
3165,3.5620589593438844e-06
2029,3.5604591182373943e-06
5038,3.5497561596708588e-06
3352,3.5206197561821404e-06
3029,3.5187934313605316e-06
3739,3.5128621617723358e-06
2309,3.512699634635359e-06
4176,3.494810186699833e-06
3068,3.4742392973010307e-06
3316,3.4656964533529437e-06
4359,3.46517262659413e-06
3027,3.4430532351398633e-06
2523,3.4393340979090728e-06
3252,3.4283110668332534e-06
661,3.42638503779422e-06
1503,3.4211207090329714e-06
4919,3.4122974613604476e-06
1630,3.394867478461928e-06
346,3.3856178032486954e-06
4639,3.3823814862475136e-06
4745,3.3787066121880174e-06
2988,3.378671175702349e-06
2726,3.3735638721011404e-06
357,3.3725992357643244e-06
2263,3.370521126056256e-06
150,3.352964279412437e-06
4881,3.3483453215816505e-06
2693,3.341831323431164e-06
359,3.3415832796488297e-06
3287,3.339305017321439e-06
2701,3.338957808215242e-06
3306,3.335581518837261e-06
2984,3.326728647231239e-06
2222,3.32462973148096e-06
2759,3.323937519530027e-06
935,3.323809112506812e-06
3977,3.321326612721931e-06
3784,3.3121959229737614e-06
2233,3.3070776718383242e-06
5434,3.3058319945914166e-06
781,3.2957381095969678e-06
1156,3.2944894915866458e-06
3559,3.2898176646032365e-06
403,3.2891058545081556e-06
790,3.2879158997136592e-06
704,3.2872497636226868e-06
4423,3.280738764310609e-06
418,3.2723590666775363e-06
3619,3.2721980493665563e-06
338,3.270239694468315e-06
3705,3.2619183469683885e-06
5506,3.261139691220365e-06
4802,3.2576391217186734e-06
1103,3.245614828143953e-06
4883,3.237436132711594e-06
4306,3.235792377516923e-06
34,3.2280970726695927e-06
4695,3.226898802676002e-06
5337,3.225887498661833e-06
1608,3.2254786395927016e-06
5535,3.218337724772833e-06
2558,3.216036008604262e-06
1095,3.209507990210784e-06
498,3.2000787503448863e-06
988,3.1942246835425235e-06
632,3.189910712555219e-06
4644,3.18736992181019e-06
2818,3.1843241575575523e-06
324,3.1823664465863965e-06
3243,3.169295584436764e-06
4618,3.167661279660831e-06
314,3.1667262586968255e-06
87,3.156867209843882e-06
4319,3.1521427130400012e-06
4327,3.143869334231428e-06
4630,3.142314695813532e-06
5462,3.139808609416872e-06
3850,3.13672546412734e-06
3445,3.133432916691477e-06
2858,3.1283493147401426e-06
589,3.120953270471559e-06
3301,3.1209164286015432e-06
138,3.1103871906052095e-06
5336,3.1088922332744866e-06
3452,3.10888553433155e-06
2876,3.099988435903171e-06
3122,3.0924387103515215e-06
5548,3.07851269512509e-06
5131,3.0783110675095194e-06
4621,3.075217023344526e-06
5493,3.067489703057427e-06
5350,3.0616637681899756e-06
2733,3.051752739747336e-06
3875,3.043386990006082e-06
2616,3.041855922711986e-06
2611,3.0374365056569364e-06
207,3.0324730220126178e-06
5118,3.028575114503353e-06
3414,3.0169329373274106e-06
235,3.0169197757012316e-06
1319,2.9988841215576523e-06
2311,2.9964732827217956e-06
4694,2.9940558777045444e-06
541,2.9915069222869625e-06
3513,2.978074120534536e-06
3915,2.9745573422695974e-06
1825,2.964636539518439e-06
5215,2.9490923938998862e-06
4909,2.947257469263565e-06
473,2.9413920906523566e-06
5343,2.939004152162974e-06
5486,2.9121930136709664e-06
4013,2.9120026555314728e-06
1647,2.909268019997963e-06
1320,2.9082320700309417e-06
4949,2.9066431447300277e-06
4712,2.902263969304932e-06
1392,2.901350299840886e-06
987,2.9006962105762327e-06
4586,2.8986996904146275e-06
2890,2.888436413237787e-06
4471,2.88579201063875e-06
707,2.8797531582715487e-06
2271,2.8699415630148937e-06
543,2.8619668757997034e-06
5220,2.8496861771531407e-06
2623,2.844441735999378e-06
2447,2.839748742352608e-06
2426,2.839533867041734e-06
4198,2.837311410275018e-06
4877,2.8356935387978685e-06
2344,2.8331690690735455e-06
5185,2.8297505486753565e-06
1137,2.8271827244642467e-06
3028,2.8170400597812236e-06
4660,2.8157508234682155e-06
4977,2.81405433001539e-06
3315,2.8080090780209765e-06
3509,2.8050275695020205e-06
1026,2.8030320585392467e-06
4080,2.798856017983652e-06
4245,2.797784345879143e-06
4042,2.7848706508693754e-06
11,2.772116208328207e-06
1894,2.772102328101927e-06
3512,2.7646945450522263e-06
4993,2.760695208876461e-06
3102,2.7573441330486334e-06
5237,2.749965606677234e-06
4258,2.7473575606490576e-06
2815,2.7440679013200773e-06
5209,2.73131809232194e-06
637,2.7253527115326654e-06
4139,2.717317825541586e-06
5497,2.7121856230832092e-06
1733,2.710647891726503e-06
826,2.708817629399413e-06
4288,2.7078809054753367e-06
1949,2.7069337762592107e-06
2594,2.686726806051039e-06
2738,2.6846559234118564e-06
4414,2.6742301797447673e-06
1506,2.655339626959738e-06
2358,2.6394387016709528e-06
3213,2.639239144505893e-06
832,2.634731079523147e-06
286,2.6304044696857e-06
3790,2.6302393807023372e-06
557,2.623661347147222e-06
206,2.6022357562469105e-06
2655,2.5956404186106113e-06
1852,2.594052743690206e-06
1952,2.5797382483925522e-06
4006,2.579186794647783e-06
415,2.57513909430563e-06
2900,2.5734311845787914e-06
4135,2.5702711232576007e-06
5008,2.5654123114360648e-06
2893,2.553767226027187e-06
2096,2.5533645720751405e-06
3573,2.5385783011751945e-06
4787,2.5358043861188264e-06
1547,2.5305836190839227e-06
3772,2.5297133342845175e-06
1655,2.521182368121871e-06
749,2.5153454375243895e-06
5181,2.5134371288377964e-06
4961,2.5014502073812898e-06
5113,2.4994535091853988e-06
3938,2.493514583753838e-06
5245,2.488326288517842e-06
3910,2.479904693742264e-06
5233,2.478840089970541e-06
2229,2.477412510911061e-06
4626,2.4764153520559418e-06
486,2.4695482719241715e-06
585,2.4611776136611887e-06
3408,2.4549598831251327e-06
5307,2.4509585694230276e-06
5534,2.446430323619583e-06
422,2.4360770138770825e-06
4590,2.424668928667705e-06
1660,2.4221820733443443e-06
3744,2.4139642558738324e-06
5400,2.408638200427003e-06
4067,2.4003014807298057e-06
4656,2.397366680813708e-06
3713,2.391853809703511e-06
2987,2.3908447167948664e-06
4152,2.3815594521640983e-06
5356,2.3777420021086394e-06
3813,2.3761333238895255e-06
1115,2.36613349624652e-06
901,2.3600275641409165e-06
1231,2.3568825348659876e-06
4074,2.3545977974507497e-06
1219,2.3511758458149524e-06
2728,2.3428158861212554e-06
4826,2.3406073838750887e-06
4368,2.333118774043839e-06
3655,2.3283216442620296e-06
237,2.323547136117963e-06
4688,2.312307273673843e-06
4118,2.3054596853583445e-06
5039,2.2973559685671167e-06
1283,2.294313398455861e-06
4611,2.293667451238451e-06
3737,2.290595649493982e-06
520,2.288943703940991e-06
1581,2.2867873640151807e-06
2099,2.2841429438169136e-06
4084,2.2796048178140056e-06
1427,2.259551605797668e-06
1188,2.254492048449854e-06
2938,2.236540698030141e-06
696,2.234907634311827e-06
2049,2.2344258284823097e-06
2639,2.23421180233227e-06
4170,2.2314694501769614e-06
1808,2.228827026518874e-06
1092,2.2287644142508895e-06
1155,2.2219468144713e-06
1848,2.2185927468244857e-06
2821,2.2170971996526978e-06
4041,2.2149427683736354e-06
3477,2.2147089956552756e-06
3982,2.214310350038723e-06
3842,2.207764459192426e-06
2562,2.2062417331428612e-06
3821,2.2024424304000734e-06
3505,2.1945709685420133e-06
1316,2.1941786747956037e-06
878,2.1898322010050716e-06
2287,2.1881527628473413e-06
1678,2.1877408104654444e-06
2899,2.176339150274713e-06
2948,2.171403810828837e-06
2165,2.1640038864694725e-06
1826,2.1596440957933963e-06
4509,2.1488360123002243e-06
4329,2.1388676245259116e-06
5268,2.1286979736742185e-06
1175,2.1206829730987435e-06
4876,2.1136080197210782e-06
4924,2.105073677364449e-06
1536,2.0974646570274187e-06
667,2.0945171984145277e-06
5577,2.09082809774945e-06
2620,2.0906544360544422e-06
3073,2.0901034603451663e-06
1980,2.088026710466818e-06
931,2.087463409410967e-06
4683,2.0861318499337624e-06
3851,2.0802769179089348e-06
2098,2.0783960915686566e-06
3272,2.0728452659062864e-06
2126,2.056722138386882e-06
1843,2.054656730503287e-06
5177,2.0543729326991476e-06
3037,2.054208061735566e-06
110,2.052366281095445e-06
2411,2.051242007133397e-06
1284,2.049986982155213e-06
2527,2.0481827337183306e-06
1409,2.043846630817102e-06
1504,2.037936744032814e-06
5303,2.034650658265143e-06
5182,2.017616345118319e-06
2776,2.0157741243298172e-06
1903,2.015536558710287e-06
283,2.0101654349028444e-06
5382,2.000318273395267e-06
611,1.9951350488184467e-06
2266,1.983591957544211e-06
3992,1.9774909195861365e-06
2714,1.9771953679002784e-06
3642,1.9754722670150516e-06
154,1.9725142974526826e-06
1929,1.971726474346623e-06
2891,1.9665324730152073e-06
4843,1.9586085106167322e-06
4309,1.9558156087418076e-06
592,1.9494562993279806e-06
3399,1.941006361926823e-06
4574,1.94087823968913e-06
2651,1.936092620482741e-06
2400,1.933815581917069e-06
4314,1.933509963638994e-06
4149,1.9257336043933464e-06
5326,1.9157660506954698e-06
774,1.9135307678460316e-06
3220,1.913140765262175e-06
2610,1.9101502771237806e-06
117,1.8927626212720756e-06
2190,1.8828067846543072e-06
1257,1.8800643405968186e-06
1304,1.8749813977131221e-06
4293,1.8732131185740015e-06
4697,1.8718701201737695e-06
5207,1.8683246975584553e-06
3983,1.8640382183968328e-06
596,1.8615048433957179e-06
178,1.8600436765720482e-06
5333,1.8504422000660962e-06
188,1.8492904872519215e-06
2300,1.8467133213098902e-06
1338,1.8461006344045353e-06
1662,1.8458229694416315e-06
3869,1.843211017924459e-06
4501,1.8389985663104284e-06
2718,1.832536569847056e-06
3116,1.8290328602165564e-06
3404,1.825176612798981e-06
1022,1.7995240372254869e-06
9,1.7993582435063228e-06
5139,1.7969614069405154e-06
3461,1.7912418343732826e-06
2478,1.7733207190776148e-06
4172,1.7600099774858166e-06
2090,1.7502897472008118e-06
4750,1.7478554003657126e-06
4775,1.7396064380696338e-06
5340,1.7354325265537425e-06
176,1.731972521917335e-06
5578,1.7217790406874663e-06
5492,1.720962994138367e-06
3120,1.7188665010894546e-06
3189,1.7174224017865437e-06
2202,1.709187636394646e-06
2923,1.7067422295854602e-06
647,1.7062869711542787e-06
4164,1.700824929883226e-06
1126,1.6999040820573522e-06
2696,1.6956797154977425e-06
2816,1.6927537054689822e-06
1234,1.6904652547227123e-06
1570,1.6802751885280569e-06
3623,1.673042617051852e-06
3450,1.6675512819532034e-06
5616,1.6658255610733512e-06
993,1.6617993563675794e-06
2969,1.6525202963821713e-06
3812,1.6409179915692413e-06
1177,1.6361055859325366e-06
5409,1.6060510381897445e-06
1206,1.6011091628420878e-06
658,1.6008333970934376e-06
2747,1.5842667458654769e-06
4491,1.582690579327862e-06
2192,1.577182614031846e-06
2746,1.5721586179463565e-06
859,1.5610275219795245e-06
4524,1.556092336689505e-06
6,1.5471893118801016e-06
2435,1.5415960543860156e-06
4648,1.5381195666557413e-06
2880,1.5350227106075794e-06
4687,1.5289555608366863e-06
60,1.5283018862614008e-06
5523,1.5235257534609285e-06
3834,1.523030673343655e-06
2953,1.5228187441390613e-06
3168,1.509385294732319e-06
3049,1.5043590917032778e-06
1213,1.5025856623950906e-06
1459,1.4964137337336507e-06
1883,1.4725690616603664e-06
4624,1.4669929770001797e-06
2740,1.464615869374745e-06
5543,1.4600799808651294e-06
3636,1.4548071387274432e-06
4424,1.4486751954443553e-06
2195,1.4406066940135305e-06
4763,1.438486158255164e-06
1519,1.4381815617057555e-06
1768,1.427813635589402e-06
96,1.4236000072511897e-06
299,1.4029795607325994e-06
1939,1.4007767770503762e-06
2423,1.3924778221628978e-06
50,1.392435551209129e-06
3325,1.3870003130617754e-06
4391,1.3735202793991383e-06
1397,1.3715821137883852e-06
4355,1.3711159020890026e-06
370,1.36236536827282e-06
5632,1.3567299546011212e-06
4480,1.3461408098033375e-06
3953,1.3449828579425067e-06
4050,1.339601440682389e-06
3126,1.3333636936988605e-06
2001,1.3310672809602552e-06
4046,1.3301158399317584e-06
1831,1.3284024209940196e-06
2962,1.3177864774904474e-06
5153,1.2993370507493941e-06
3210,1.2906087076661653e-06
697,1.2901006776627465e-06
2133,1.2861879250511974e-06
1366,1.286073804683756e-06
5344,1.283442081588547e-06
712,1.2789314886401088e-06
5355,1.2788955348759052e-06
4710,1.250694368542485e-06
4825,1.2500325961365237e-06
1996,1.2436345823195154e-06
4662,1.2345010932206756e-06
4431,1.2333340663601447e-06
4886,1.2241431344161154e-06
968,1.2171327326785474e-06
731,1.2132820548022037e-06
4142,1.2056497957027926e-06
1387,1.2045496632507735e-06
3618,1.1966250387079771e-06
2370,1.1945158416452836e-06
5267,1.194009821677758e-06
2635,1.1917623558916425e-06
3262,1.1881094839053953e-06
1595,1.187270492923103e-06
5228,1.1778748754169818e-06
3799,1.1746899707233392e-06
3662,1.1614307556497972e-06
2910,1.1533927203041754e-06
2048,1.1526359258281775e-06
3750,1.148470942892054e-06
5319,1.144103836259192e-06
1802,1.1422302202746157e-06
1360,1.1239370062011093e-06
132,1.1222525241746925e-06
3475,1.1182223264159212e-06
5217,1.1117650488677454e-06
4472,1.1114644406298461e-06
3480,1.1013547116080668e-06
4741,1.09730007377276e-06
2199,1.096869150619116e-06
3105,1.0918845649613136e-06
3108,1.0853637580156058e-06
2973,1.083814977795152e-06
4645,1.0653380648253606e-06
4550,1.0622844256309393e-06
3344,1.0522890175285421e-06
191,1.047099553495914e-06
4478,1.0193477990709646e-06
4987,1.0181640827986633e-06
3905,1.017450672961026e-06
4059,1.011520719046815e-06
3677,9.97954704385017e-07
135,9.969421996072407e-07
3481,9.751290418321082e-07
4934,9.566389417999695e-07
3431,9.541046822986693e-07
4082,9.531850061112044e-07
3979,9.419479414028942e-07
3390,9.418864050647082e-07
1264,9.364680627253104e-07
633,9.313651715841235e-07
1990,9.265550995183675e-07
1989,9.195762316784251e-07
2995,9.100336879488141e-07
3896,9.03478485551941e-07
2327,9.00358269266606e-07
2986,8.981547860427062e-07
2140,8.906788189291998e-07
4343,8.851583333844801e-07
1947,8.400169286598491e-07
645,8.396175786059468e-07
3341,8.208332433837115e-07
2497,8.01138323157186e-07
2806,7.912307696994025e-07
2823,7.836764748234835e-07
2883,7.791812659835481e-07
1737,7.630395235104122e-07
1713,7.457223655798464e-07
3030,7.26929907325595e-07
5110,7.235170733928943e-07
5514,7.226757871082625e-07
3603,7.197051534131059e-07
1754,6.941737604468163e-07
685,6.881889902398094e-07
2284,6.873339503819124e-07
3815,6.745221107509362e-07
1901,6.68733176038436e-07
3305,6.548403073331492e-07
4675,6.240751476856398e-07
4800,6.094959941377788e-07
1424,6.044891330809568e-07
1396,6.028220012907096e-07
2245,5.982085255571225e-07
1841,5.740993190103819e-07
4196,5.713700482235389e-07
272,5.643530596787427e-07
4647,5.509459028732442e-07
2648,5.34538290958437e-07
2381,4.903346524912103e-07
3754,4.861794609555296e-07
522,4.648085972798381e-07
2361,4.424516037143673e-07
537,4.4183260027111247e-07
2548,4.1694508768514304e-07
